,Unnamed: 0,id,original_title,adult,budget,genres,revenue,release_date,belongs_to_collection,production_countries,production_companies,runtime,year,quarter
61,158,8963,Crimson Tide,False,53000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",157387195.0,1995-05-12,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Don Simpson/Jerry Bruckheimer Films', 'id': 10288}]",116.0,1995,2
62,160,8068,Desperado,False,7000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",25405445.0,1995-08-25,"{'id': 9649, 'name': 'Mexico Trilogy', 'poster_path': '/qmPhILSFQKaRyc81mVJWl05tHai.jpg', 'backdrop_path': '/6p1OzuIKWnTDfDea7IpB9xra5J.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Los Hooligans Productions', 'id': 11705}]",104.0,1995,3
63,161,8512,Devil in a Blue Dress,False,27000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",16140822.0,1995-09-15,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Mundy Lane Entertainment', 'id': 2510}]",102.0,1995,3
64,162,1572,Die Hard: With a Vengeance,False,90000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",366101666.0,1995-05-19,"{'id': 1570, 'name': 'Die Hard Collection', 'poster_path': '/dQP1lu4tBtCiAMeCRcuTFpJiM7y.jpg', 'backdrop_path': '/5kHVblr87FUScuab1PVSsK692IL.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]",128.0,1995,2
65,165,6520,First Knight,False,55000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",127600435.0,1995-07-07,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'First Knight Productions', 'id': 10158}]",134.0,1995,3
66,167,10428,Hackers,False,20000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",7563728.0,1995-09-14,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'United Artists', 'id': 60}, {'name': 'Suftley', 'id': 87394}]",107.0,1995,3
67,169,9886,Johnny Mnemonic,False,25000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",19075720.0,1995-05-26,,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Alliance Communications Corporation', 'id': 2480}]",97.0,1995,2
68,170,9482,Judge Dredd,False,90000000.0,"[{'id': 878, 'name': 'Science Fiction'}]",113493481.0,1995-06-30,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]",96.0,1995,2
69,172,9344,Kids,False,1500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",7412216.0,1995-07-28,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Miramax Films', 'id': 14}]",91.0,1995,3
70,173,9071,Living in Oblivion,False,500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1148752.0,1995-01-20,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'JDI productions', 'id': 13187}, {'name': 'Lemon Sky Productions', 'id': 13190}]",89.0,1995,1
71,177,2293,Mallrats,False,6000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",2122561.0,1995-10-20,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Gramercy Pictures', 'id': 37}, {'name': 'Alphaville Films', 'id': 11462}, {'name': 'View Askew Productions', 'id': 16934}]",94.0,1995,4
72,178,9070,Mighty Morphin Power Rangers: The Movie,False,15000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",66000000.0,1995-06-30,"{'id': 286162, 'name': 'Power Rangers Collection', 'poster_path': '/zyHCzQUkgaemgCMEplqAqsp83SA.jpg', 'backdrop_path': '/ddGPthtIvNM2f8qBAyxa5GSKskK.jpg'}","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Saban Entertainment', 'id': 2106}, {'name': 'Toei Company', 'id': 9255}]",92.0,1995,2
73,180,48787,Mute Witness,False,2.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",1.0,1995-09-28,,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Comet Film Produktion GmbH', 'id': 16561}, {'name': 'Avrora Media', 'id': 38959}, {'name': 'Cobblestone Pictures', 'id': 38960}]",95.0,1995,3
74,182,1642,The Net,False,22000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",110627965.0,1995-07-28,"{'id': 328073, 'name': 'Síť (kolekce)', 'poster_path': '/k8HvmCUbKHBbTJoe7hJQapQd5Uy.jpg', 'backdrop_path': '/5j4HxayNgcAgGStNKqPxM0QNC7V.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Columbia Pictures', 'id': 5}]",114.0,1995,3
75,184,36196,Party Girl,False,150000.0,"[{'id': 35, 'name': 'Comedy'}]",472370.0,1995-06-09,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Party Productions', 'id': 37890}]",94.0,1995,2
76,185,11980,The Prophecy,False,8.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",16.0,1995-09-01,"{'id': 9068, 'name': 'The Prophecy Collection', 'poster_path': '/pU4wvBeirFDNk8rs9tsGZLa7Kyb.jpg', 'backdrop_path': None}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Dimension Films', 'id': 7405}]",98.0,1995,3
77,188,10533,The Scarlet Letter,False,50000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",10382407.0,1995-10-13,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]",135.0,1995,4
78,190,10802,Showgirls,False,45000000.0,"[{'id': 18, 'name': 'Drama'}]",20350754.0,1995-09-22,"{'id': 247294, 'name': 'Showgirls Collection', 'poster_path': '/lXpCjeuKtzkckXkam8sgOaaTOhc.jpg', 'backdrop_path': '/nKMLBnDGCPdHipJs0Xk8NzNmLFS.jpg'}","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'United Artists', 'id': 60}, {'name': 'Le Studio Canal+', 'id': 183}, {'name': 'Carolco Pictures', 'id': 14723}]",128.0,1995,3
79,191,10149,Smoke,False,7000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",8349430.0,1995-06-09,"{'id': 439053, 'name': 'Brooklyn Cigar Store Collection', 'poster_path': '/bgiPsYjbjbRFmEeUfYlp8ZDBVJJ.jpg', 'backdrop_path': '/r4Ov7P8OADcOxfpuDujoJl2Cqry.jpg'}","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Miramax Films', 'id': 14}]",112.0,1995,2
80,193,9348,Species,False,35000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",113374103.0,1995-07-07,"{'id': 9887, 'name': 'Species Collection', 'poster_path': '/t5J0JH1L8L7CmtC3sL3K2ybgTbE.jpg', 'backdrop_path': '/vnpcoCTZhg1EdEog1kAS0pklx1o.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",108.0,1995,3
81,195,281,Strange Days,False,42000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",7959291.0,1995-10-13,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Lightstorm Entertainment', 'id': 574}]",145.0,1995,4
82,197,79593,The Tie That Binds,False,14000000.0,"[{'id': 53, 'name': 'Thriller'}]",5780000.0,1995-09-08,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Interscope Communications', 'id': 10201}]",99.0,1995,3
83,201,3512,Under Siege 2: Dark Territory,False,60000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",104324083.0,1995-07-13,"{'id': 112399, 'name': 'Under Siege Collection', 'poster_path': '/5hkZdonGNmoqatnadpDnIgEbrho.jpg', 'backdrop_path': '/4Ysa3x4wDwolRpUXBCrig7szGon.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Seagal/Nasso Productions', 'id': 17825}, {'name': 'Victor Company of Japan (JVC)', 'id': 21480}, {'name': 'Cutting Edge Films', 'id': 63906}]",100.0,1995,3
84,204,9560,A Walk in the Clouds,False,20000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",50012507.0,1995-08-11,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Zucker Brothers Productions', 'id': 2851}]",103.0,1995,3
85,205,9804,Waterworld,False,175000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",264218220.0,1995-07-28,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Gordon Company', 'id': 1073}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Licht/Mueller Film Corporation', 'id': 6092}]",135.0,1995,3
86,210,50797,Утомлённые солнцем,False,2800000.0,"[{'id': 18, 'name': 'Drama'}]",2616503.0,1994-05-01,"{'id': 23170, 'name': 'Burnt by the Sun Trilogy', 'poster_path': '/prqpHdXvfzz8uYwGPaHj62XfJ1H.jpg', 'backdrop_path': '/h062iMfHieuKdeujaSZBmdYlgRw.jpg'}","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'RU', 'name': 'Russia'}]","[{'name': 'Canal+', 'id': 5358}, {'name': 'Studio Trite', 'id': 6453}, {'name': 'Caméra One', 'id': 6454}]",135.0,1994,2
87,212,76,Before Sunrise,False,2500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5535405.0,1995-01-27,"{'id': 123800, 'name': 'Before... Collection', 'poster_path': '/giaxAC74fht0LVQ4WKVoDzLM2Iy.jpg', 'backdrop_path': '/wtNugZq8ZzBYwPIh3VoNUJdkBWG.jpg'}","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Detour Film Production', 'id': 98}, {'name': 'Warner Bros.', 'id': 6194}]",105.0,1995,1
88,213,11017,Billy Madison,False,10000000.0,"[{'id': 35, 'name': 'Comedy'}]",26488734.0,1995-02-10,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Jack Giarraputo Productions', 'id': 6365}]",89.0,1995,1
89,215,9382,Boys on the Side,False,21000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",23450000.0,1995-02-03,,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Canal+', 'id': 5358}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Hera Productions', 'id': 16192}]",115.0,1995,1
90,219,2292,Clerks,False,27000.0,"[{'id': 35, 'name': 'Comedy'}]",3151130.0,1994-09-13,"{'id': 182813, 'name': 'Clerks Collection', 'poster_path': '/qEjGvJ9I2ak6ENjdJ23dfjqLkAK.jpg', 'backdrop_path': '/6Fjkbh2DVAvVZa3c1HamblAN5Bg.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Miramax Films', 'id': 14}, {'name': 'View Askew Productions', 'id': 16934}]",92.0,1994,3
91,220,1909,Don Juan DeMarco,False,25000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",22200000.0,1994-10-01,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'American Zoetrope', 'id': 70}]",97.0,1994,4
92,221,8984,Disclosure,False,55000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",214015089.0,1994-12-09,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Baltimore Pictures', 'id': 11407}]",123.0,1994,4
93,227,8467,Dumb and Dumber,False,16000000.0,"[{'id': 35, 'name': 'Comedy'}]",247275374.0,1994-12-16,"{'id': 96665, 'name': 'Dumb and Dumber Collection', 'poster_path': '/fdB86tl7SKIBWZzm0CbrYjOdE1K.jpg', 'backdrop_path': '/saUnj5K6buVafDfLfTozDH2eqdC.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Motion Picture Corporation of America (MPCA)', 'id': 11061}]",107.0,1994,4
94,231,522,Ed Wood,False,18000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",5887457.0,1994-09-27,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Touchstone Pictures', 'id': 9195}]",127.0,1994,3
95,236,27303,Hideaway,False,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",12201255.0,1995-03-03,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'TriStar Pictures', 'id': 559}]",103.0,1995,1
96,242,14275,Hoop Dreams,False,700000.0,"[{'id': 99, 'name': 'Documentary'}]",7830611.0,1994-09-12,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Kartemquin Films', 'id': 13042}]",171.0,1994,3
97,243,1024,Heavenly Creatures,False,5000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",3049135.0,1994-09-02,,"[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]","[{'name': 'WingNut Films', 'id': 11}, {'name': 'Miramax Films', 'id': 14}, {'name': 'New Zealand Film Commission', 'id': 294}, {'name': 'Fontana Productions', 'id': 2306}]",99.0,1994,3
98,244,17207,Houseguest,False,10500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",26325256.0,1995-01-06,,[],"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]",113.0,1995,1
99,249,628,Interview with the Vampire,False,60000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",223664608.0,1994-11-11,"{'id': 217704, 'name': 'The Vampire Chronicles', 'poster_path': '/1Iop0dywqQeD5Mm7oRVR8vZ8gkj.jpg', 'backdrop_path': '/5margBoJC97ZrciVpAUc0PiY6Rc.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Geffen Pictures', 'id': 360}]",123.0,1994,4
100,250,87729,Jefferson in Paris,False,14000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2474000.0,1995-03-31,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Merchant Ivory Productions', 'id': 2370}, {'name': 'Touchstone Pictures', 'id': 9195}]",139.0,1995,1
101,252,6280,Junior,False,60000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",37000000.0,1994-11-22,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Northern Lights Entertainment', 'id': 8816}]",109.0,1994,4
102,256,11,Star Wars,False,11000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",775398007.0,1977-05-25,"{'id': 10, 'name': 'Star Wars Collection', 'poster_path': '/ghd5zOQnDaDW1mxO7R5fXXpZMu.jpg', 'backdrop_path': '/d8duYyyC9J5T825Hg7grmaabfxQ.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",121.0,1977,2
103,261,18183,Como agua para chocolate,False,2000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",21665468.0,1992-04-16,,"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]","[{'name': 'Aviacsa', 'id': 84803}, {'name': 'Cinevista', 'id': 84804}]",105.0,1992,2
104,262,4476,Legends of the Fall,False,30000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",160638883.0,1994-12-16,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Bedford Falls Productions', 'id': 348}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'Pangaea', 'id': 1656}]",133.0,1994,4
105,267,28313,Losing Isaiah,False,17000000.0,"[{'id': 18, 'name': 'Drama'}]",7603766.0,1995-03-17,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Paramount Pictures', 'id': 4}]",106.0,1995,1
106,269,3036,Frankenstein,False,45000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",112006296.0,1994-11-04,,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'American Zoetrope', 'id': 70}, {'name': 'TriStar Pictures', 'id': 559}]",123.0,1994,4
107,274,17402,Miami Rhapsody,False,6.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.0,1995-01-27,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Hollywood Pictures', 'id': 915}]",95.0,1995,1
108,278,1945,Nell,False,31000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",106683817.0,1994-12-23,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Egg Pictures', 'id': 802}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}]",112.0,1994,4
109,284,241,Natural Born Killers,False,34000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",50282766.0,1994-08-25,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Ixtlan', 'id': 4198}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'J D Productions', 'id': 68551}]",119.0,1994,3
110,288,6950,Outbreak,False,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",189859560.0,1995-03-10,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Punch Productions', 'id': 2154}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Arnold Kopelson Productions', 'id': 16775}]",127.0,1995,1
111,289,101,Léon,False,16000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",45284974.0,1994-09-14,,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Gaumont', 'id': 9}]",110.0,1994,3
112,290,63020,The Perez Family,False,11000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2832826.0,1995-05-12,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Samuel Goldwyn Company, The', 'id': 28205}]",113.0,1995,2
113,292,680,Pulp Fiction,False,8000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",213928762.0,1994-09-10,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}, {'name': 'Jersey Films', 'id': 216}]",154.0,1994,3
114,294,25296,Pushing Hands,False,400000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",152322.0,1992-02-01,,"[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]","[{'name': 'Ang Lee Productions', 'id': 5528}]",105.0,1992,1
115,299,12106,The Quick and the Dead,False,32000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",18552460.0,1995-02-09,,"[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'TriStar Pictures', 'id': 559}]",107.0,1995,1
116,300,161495,Roommates,False,22000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",12400000.0,1995-03-01,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Interscope Communications', 'id': 10201}, {'name': 'Nomura Babcock & Brown', 'id': 12883}]",108.0,1995,1
117,301,3586,Prêt-à-Porter,False,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",11300653.0,1994-12-23,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Miramax Films', 'id': 14}]",133.0,1994,4
118,309,22586,The Swan Princess,False,35000000.0,"[{'id': 16, 'name': 'Animation'}]",9771658.0,1994-11-18,"{'id': 144200, 'name': 'Swan Princess Series', 'poster_path': '/3qBPAUFUMOOT9KqUEYXWAKy93Ge.jpg', 'backdrop_path': '/wxKt5KHvMYUSLHvyPf2xj64y3dJ.jpg'}","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'name': 'Rich Animation Studios', 'id': 4108}]",89.0,1994,4
