,company,movie
1770,491,44705
1771,3102,44705
1772,8,20318
1773,52003,43596
1774,635,26933
1775,4790,26933
1776,5358,26933
1777,6849,26933
1778,11332,26933
1779,18367,26933
1780,30576,26933
1781,4,27854
1782,8411,981
1783,8411,872
1784,1460,2769
1785,8411,2769
1786,4,13320
1787,4,164
1788,11355,164
1789,4,426
1790,10715,426
1791,4,567
1792,441,3078
1793,8411,13528
1794,6,28288
1795,8411,213
1796,60,284
1797,11241,284
1798,219,239
1799,11982,239
1800,33,4808
1801,6194,289
1802,6194,963
1803,6194,11113
1804,4,6620
1805,4,804
1806,306,26531
1807,1460,909
1808,8411,909
1809,31892,630
1810,1553,770
1811,8411,770
1812,5612,31044
1813,8411,31044
1814,4,599
1815,6,15
1816,11447,15
1817,385,62
1818,8411,62
1819,4,121357
1820,306,705
1821,8411,22490
1822,1553,223
1823,60,25670
1824,10096,25670
1825,6,303
1826,1553,4174
1827,306,8356
1828,10917,8356
1829,4,381
1830,8411,20758
1831,8411,29376
1832,8411,1859
1833,4928,18299
1834,8411,17281
1835,12668,17281
1836,8411,64382
1837,6194,10907
1838,306,32093
1839,306,1939
1840,306,22292
1841,441,3598
1842,6,3080
1843,60,198
1844,33,13562
1845,6194,1712
1846,6194,220
1847,8411,3529
1848,5,3085
1849,1258,2897
1850,6,1585
1851,11770,1585
1852,5,3083
1853,6,900
1854,441,43795
1855,8411,85638
1856,5235,50001
1857,6,43905
1858,16305,22688
1859,1553,23114
1860,6194,26378
1861,6194,40206
1862,1432,22356
1863,4978,260
1864,10932,260
1865,4532,43488
1866,15524,43488
1867,12258,22613
1868,638,10331
1869,3139,10331
1870,14121,10331
1871,14122,10331
1872,60,488
1873,262,488
1874,3632,488
1875,3248,22733
1876,3632,22733
1877,15931,22733
1878,100,261
1879,8411,261
1880,8411,57575
1881,6194,32574
1882,9330,32574
1883,60,22657
1884,34103,22657
1885,5999,76464
1886,19729,76464
1887,4,22649
1888,8411,176841
1889,181,125587
1890,1898,125587
1891,11358,125587
1892,12745,125587
1893,22060,39448
1894,12,52855
1895,21154,52855
1896,21155,52855
1897,441,39940
1898,38567,85328
1899,5,11076
1900,5842,11076
1901,23098,63945
1902,31551,63945
1903,78106,63945
1904,33,58985
1905,691,58985
1906,17218,58985
1907,608,890
1908,610,890
1909,5,10861
1910,360,1770
1911,6194,1770
1912,175,44465
1913,915,44465
1914,887,2033
1915,888,2033
1916,11661,18203
1917,12,9333
1918,656,9333
1919,761,47260
1920,11273,47260
1921,20049,47260
1922,12,9400
1923,8411,9401
1924,11661,9401
1925,19529,9401
1926,44774,12241
1927,5,11306
1928,97,11306
1929,10153,11306
1930,6194,9625
1931,17825,9625
1932,5888,10680
1933,23,6346
1934,33,6346
1935,1302,6346
1936,3166,18660
1937,3166,35115
1938,3166,14821
1939,3166,14136
1940,2,10869
1941,3166,22660
1942,2,19186
1943,3166,31102
1944,2,6878
1945,8830,6878
1946,3166,15944
1947,3166,18444
1948,3166,20723
1949,3166,173
1950,5888,864
1951,2,24795
1952,175,24795
1953,6,11224
1954,3166,11224
1955,3166,81310
1956,2,15947
1957,3166,9078
1958,3166,29682
1959,6194,8367
1960,10210,8367
1961,3166,433
1962,6,11360
1963,3166,11360
1964,3166,11114
1965,3166,12335
1966,6,12092
1967,3166,12092
1968,3166,10948
1969,2499,11229
1970,3322,11229
1971,30702,11229
1972,306,15121
1973,6304,15121
1974,6305,15121
1975,306,562
1976,1073,562
1977,1885,562
1978,12,10163
1979,5570,10163
1980,14,48862
1981,306,47199
1982,826,47199
1983,38436,47199
1984,181,11159
1985,236,11159
1986,7832,11159
1987,10100,11159
1988,306,9591
1989,1274,9591
1990,38944,9591
1991,2070,30500
1992,23098,30500
1993,20740,41843
1994,38555,55058
1995,181,10938
1996,10532,10938
1997,12,11412
1998,2980,11412
1999,21920,11412
2000,457,10586
2001,6033,10586
2002,306,42314
2003,21583,42314
2004,67930,42314
2005,8,23223
2006,272,23223
2007,20809,23223
2008,5,49471
2009,4319,49471
2010,915,38153
2011,1504,38153
2012,163,25147
2013,1382,25147
2014,3324,25147
2015,14,9716
2016,888,43777
2017,40945,43777
2018,240,454
2019,306,454
2020,14,10218
2021,2833,10218
2022,8824,10218
2023,278,819
2024,6194,819
2025,11407,819
2026,508,38191
2027,6194,38191
2028,13534,56830
2029,3475,11238
2030,11707,27256
2031,14377,27256
2032,17339,27256
2033,6,31530
2034,6,66473
2035,6,28120
2036,6,1834
2037,6,26282
2038,4,252
2039,3434,252
2040,55239,116356
2041,306,16372
2042,3185,16372
2043,13954,11561
2044,60,11302
2045,13309,11302
2046,8411,623
2047,11352,623
2048,20076,583
2049,58752,583
2050,8411,12614
2051,8844,12614
2052,8846,12614
2053,6194,21711
2054,8776,21711
2055,6194,11575
2056,273,475
2057,4051,475
2058,6194,11331
2059,18875,11331
2060,6194,521
2061,137,88
2062,12360,88
2063,285,500
2064,1632,500
2065,26198,500
2066,41,792
2067,469,792
2068,1648,8491
2069,559,402
2070,5358,402
2071,14723,402
2072,23,10537
2073,525,10537
2074,14723,10537
2075,78806,10537
2076,14,11386
2077,181,11386
2078,927,11386
2079,1202,11386
2080,8876,11386
2081,12745,11386
2082,12,9504
2083,67780,9504
2084,67781,9504
2085,964,15764
2086,1155,15764
2087,33,601
2088,56,601
2089,38857,67365
2090,1460,25842
2091,8411,25842
2092,4,2119
2093,10288,2119
2094,4,744
2095,7901,136311
2096,54301,136311
2097,6194,221
2098,1317,702
2099,6194,702
2100,7405,25750
2101,3358,17642
2102,224,427043
2103,208,9305
2104,793,9305
2105,5358,9305
2106,8453,9305
2107,12242,9305
2108,15671,9305
2109,19264,9305
2110,19289,9305
2111,26009,9305
2112,2492,37616
2113,8764,37616
2114,65387,37616
2115,33,11112
2116,915,11112
2117,10201,11112
2118,3989,21612
2119,874,102461
2120,850,36998
2121,5358,36998
2122,6541,36998
2123,18367,36998
2124,23210,36998
2125,508,200383
2126,6194,200383
2127,8816,116844
2128,38567,116844
2129,38692,116844
2130,34,1630
2131,39526,26626
2132,39527,26626
2133,33,11816
2134,60,11843
2135,10257,11843
2136,10258,11843
2137,15980,11843
2138,1382,10379
2139,306,2756
2140,574,2756
2141,1280,2756
2142,494,790
2143,495,790
2144,498,790
2145,494,1103
2146,500,1103
2147,502,1103
2148,664,1103
2149,494,11298
2150,502,11298
2151,10312,11298
2152,82,4480
2153,875,4480
2154,1524,4480
2155,1869,4480
2156,8453,4480
2157,20091,4480
2158,82,4481
2159,875,4481
2160,1524,4481
2161,1869,4481
2162,20091,4481
2163,79619,49688
2164,79620,49688
2165,79621,49688
2166,6194,10765
2167,416,762
2168,463,762
2169,464,762
2170,465,762
2171,1373,44497
2172,56302,44497
2173,56303,44497
2174,44467,278621
2175,5358,55049
2176,6584,55049
2177,11143,55049
2178,16366,55049
2179,18367,55049
2180,17183,79306
2181,1382,10548
2182,8738,10548
2183,8739,10548
2184,297,531
2185,9,104931
2186,33266,104931
2187,2408,4483
2188,6849,4483
2189,36079,4483
2190,185,18919
2191,3324,18919
2192,3554,18919
2193,6216,18919
2194,18367,18919
2195,23483,18919
2196,23484,18919
2197,5229,31556
2198,4927,26167
2199,13479,26167
2200,13479,26174
2201,6084,61461
2202,22965,61461
2203,4,127973
2204,168,659
2205,1521,659
2206,1548,659
2207,5982,659
2208,6116,659
2209,12838,659
2210,59351,659
2211,59352,659
2212,3862,30892
2213,23932,86369
2214,53,8074
2215,6116,8074
2216,14679,8074
2217,14680,8074
2218,11661,38554
2219,10210,49763
2220,10209,11216
2221,2238,7452
2222,2240,7452
2223,2241,7452
2224,582,892
2225,14755,892
2226,23677,892
2227,25020,892
2228,25021,892
2229,25022,892
2230,25023,892
2231,25024,892
2232,5358,1600
2233,7984,1600
2234,12984,1600
2235,63751,1600
2236,14,26561
2237,288,26561
2238,12918,26561
2239,60,975
2240,611,975
2241,14,18129
2242,5231,18129
2243,14,54405
2244,953,150823
2245,21304,150823
2246,40644,150823
2247,14,409
2248,12204,409
2249,6651,38251
2250,8694,38251
2251,17087,38251
2252,1468,10161
2253,14063,10161
2254,40605,10161
2255,14,1412
2256,889,1412
2257,1419,1412
2258,36289,41768
2259,2081,10409
2260,8724,10409
2261,62139,10409
2262,49628,14285
2263,49,2469
2264,14,10174
2265,2188,10174
2266,60,510
2267,286,510
2268,6194,510
2269,4,11455
2270,1,1891
2271,306,1891
2272,1153,2493
2273,49243,2493
2274,49244,2493
2275,1,85
2276,4,85
2277,10214,68
2278,306,679
2279,396,679
2280,19747,679
2281,60,429
2282,5755,429
2283,7508,429
2284,42498,429
2285,146,13446
2286,10932,13446
2287,60,389
2288,10212,389
2289,11356,947
2290,88,185
2291,6194,185
2292,33,595
2293,60,28
2294,26663,28
2295,4,335
2296,218,335
2297,11386,335
2298,1,1892
2299,306,1892
2300,45,144
2301,6116,144
2302,7025,144
2303,659,1092
2304,660,1092
2305,10932,1092
2306,8880,769
2307,306,348
2308,19747,348
2309,33,766
2310,467,766
2311,8411,766
2312,10308,766
2313,9,175
2314,1598,11645
2315,1657,11645
2316,8886,11645
2317,3618,10835
2318,5551,10835
2319,6213,10835
2320,4,539
2321,33,539
2322,10717,539
2323,33,525
2324,4,240
2325,536,240
2326,385,600
2327,6194,600
2328,50819,600
2329,297,530
2330,288,10705
2331,798,10705
2332,3102,10705
2333,6194,279
2334,1432,3109
2335,6194,311
2336,7965,311
2337,60,1578
2338,60,703
2339,6194,9549
2340,7965,9549
2341,5120,1398
2342,209,387
2343,210,387
2344,441,387
2345,1704,387
2346,7025,387
2347,11344,387
2348,33,9277
2349,4,343
2350,181,37291
2351,3644,37291
2352,10348,37291
2353,37909,37291
2354,6181,490
2355,10932,490
2356,500,11235
2357,7049,11235
2358,41,218
2359,1280,218
2360,3952,218
2361,4764,218
2362,7745,218
2363,11,763
2364,294,763
2365,466,763
2366,559,9665
2367,27349,9665
2368,3593,18971
2369,10492,18971
2370,60,696
2371,13309,696
2372,306,379
2373,11273,379
2374,9195,207
2375,10282,207
2376,8793,37247
2377,10330,1480
2378,9,9322
2379,371,9322
2380,6643,9322
2381,441,826
2382,11356,826
2383,9387,422
2384,10882,422
2385,4,829
2386,6226,829
2387,10208,829
2388,306,828
2389,6194,3090
2390,11,9964
2391,294,9964
2392,4,3063
2393,3902,13667
2394,11043,13667
2395,88,694
2396,6194,694
2397,11272,694
2398,5,235
2399,1153,235
2400,90896,235
2401,90897,235
2402,43854,832
2403,3102,765
2404,47380,765
2405,60,5925
2406,219,5925
2407,33,11778
2408,538,11778
2409,1657,4485
2410,9377,4485
2411,11359,4485
2412,5,137
2413,171,33
2414,6194,33
2415,60,982
2416,623,982
2417,12,8428
2418,2488,8428
2419,6194,212
2420,33,105
2421,56,105
2422,20448,105
2423,33,1633
2424,306,11202
2425,3492,1554
2426,10932,1554
2427,21612,1554
2428,42043,1554
2429,528,149
2430,882,149
2431,3363,149
2432,6999,149
2433,9155,149
2434,10919,149
2435,10920,149
2436,10921,149
2437,2737,8009
2438,6179,8009
2439,6194,903
2440,11496,903
2441,582,11673
2442,875,11673
2443,1524,11673
2444,306,3034
2445,1296,3034
2446,1297,3034
2447,1298,3034
2448,181,339
2449,182,339
2450,183,339
2451,184,339
2452,185,339
2453,186,339
2454,187,339
2455,2269,10404
2456,21329,10404
2457,21330,10404
2458,21331,10404
2459,60,914
2460,71975,914
2461,2,756
2462,60,288
2463,893,288
2464,6194,910
2465,1950,2640
2466,10170,2640
2467,2070,16633
2468,8411,665
2469,3566,11031
2470,16644,11314
2471,16645,11314
2472,4,15143
2473,477,15143
2474,1,89
2475,4,89
2476,60,10322
2477,1176,10322
2478,5,783
2479,500,783
2480,501,783
2481,502,783
2482,503,783
2483,504,783
2484,5237,10644
2485,500,11257
2486,11493,11257
2487,11494,11257
2488,559,14370
2489,3088,14370
2490,500,12104
2491,8411,12104
2492,8834,12104
2493,500,625
2494,502,625
2495,7049,625
2496,6181,8816
2497,7931,8816
2498,8411,830
2499,13,2323
2500,624,983
2501,625,983
2502,306,642
2503,381,642
2504,382,642
2505,181,655
2506,1448,655
2507,6116,655
2508,7025,655
2509,8366,655
2510,36229,655
2511,79,10341
2512,6116,10341
2513,6194,10341
2514,8366,10341
2515,36229,10341
2516,97,639
2517,365,639
2518,5025,30180
2519,6893,31388
2520,21304,31388
2521,35535,31388
2522,986,41801
2523,2051,41801
2524,60710,41801
2525,5330,66034
2526,1002,348138
2527,2150,61536
2528,3525,18762
2529,306,8077
2530,19747,8077
2531,33,814
2532,276,814
2533,606,814
2534,607,814
2535,35872,41671
2536,84937,41671
2537,484,27214
2538,5333,52263
2539,25690,52263
2540,28277,52263
2541,36394,33519
2542,10308,16235
2543,75480,16235
2544,9266,11449
2545,4899,41848
2546,17799,41848
2547,10000,25944
2548,10001,25944
2549,4,24913
2550,52760,24913
2551,77507,24913
2552,18038,49126
2553,41,32076
2554,14150,32076
2555,10715,571
2556,4,8851
2557,2548,8851
2558,14323,37843
2559,78004,37843
2560,4847,32146
2561,6,30346
2562,70,6114
2563,441,6114
2564,2019,6114
2565,33,229
2566,60,13549
2567,7508,13549
2568,9228,13549
2569,278,9529
2570,559,9529
2571,1382,9529
2572,33,1598
2573,56,1598
2574,691,1598
2575,11391,1598
2576,11390,11349
2577,60,7340
2578,33,6217
2579,4361,6217
2580,12,377
2581,1531,377
2582,1959,653
2583,1960,653
2584,1242,28198
2585,49589,28198
2586,306,794
2587,2767,794
2588,43,31640
2589,20926,31640
2590,20927,31640
2591,20928,31640
2592,14,8744
2593,2533,8744
2594,559,25189
2595,11317,25189
2596,123,145
2597,125,145
2598,1011,2212
2599,4,199
2600,76068,199
2601,8,7863
2602,8724,7863
2603,11840,7863
2604,41999,7863
2605,14,12498
2606,306,9279
2607,436,9279
2608,9195,21539
2609,1728,85589
2610,12984,85589
2611,7286,12709
2612,306,20539
2613,2,11674
2614,2173,11674
2615,186,64900
2616,1115,64900
2617,1243,64900
2618,8138,64900
2619,15316,64900
2620,16804,64900
2621,27118,64900
2622,27119,64900
2623,306,1573
2624,1073,1573
2625,1885,1573
2626,4,152
2627,4,174
2628,4,172
2629,4,154
2630,4,157
2631,4,168
2632,1382,364
2633,6194,364
2634,306,11967
2635,10210,11967
2636,10210,9086
2637,4,621
2638,3978,621
2639,4,9037
2640,306,10173
2641,3495,10173
2642,23308,10173
2643,7954,55687
2644,53009,168535
2645,508,8845
2646,644,8845
2647,5358,8845
2648,6194,8845
2649,12186,46681
2650,33,578
2651,1865,578
2652,33,579
2653,33,17692
2654,4904,17692
2655,79415,17692
2656,6194,17795
2657,8797,17795
2658,16774,17795
2659,8601,75
2660,14,13891
2661,2833,13891
2662,18,9390
2663,559,9390
2664,306,378
2665,11273,378
2666,9195,10896
2667,10531,10896
2668,33,2322
2669,12,26949
2670,15846,26949
2671,14,9819
2672,258,9819
2673,11391,9819
2674,17725,49799
2675,5,31908
2676,97,31908
2677,4,46027
2678,10355,46027
2679,4,3179
2680,360,3179
2681,746,3179
2682,439,1802
2683,4606,1802
2684,7930,1802
2685,9209,1802
2686,979,4232
2687,7405,4232
2688,10210,9361
2689,1765,2928
2690,6194,2928
2691,11462,2928
2692,4,30285
2693,11661,30285
2694,97,10549
2695,6189,10549
2696,97,58102
2697,2307,58102
2698,4,27265
2699,258,27265
2700,635,49935
2701,5358,49935
2702,6541,49935
2703,18367,49935
2704,915,8818
2705,1504,8818
2706,278,36758
2707,31080,36758
2708,10927,36040
2709,57288,36040
2710,508,9415
2711,824,9415
2712,6194,9415
2713,76487,9415
2714,3276,303693
2715,4792,303693
2716,57933,303693
2717,33,12145
2718,216,12145
2719,45505,12145
2720,11661,42424
2721,8411,34314
2722,11661,34314
2723,66255,2892
2724,2521,9404
2725,559,9622
2726,2090,9622
2727,175,8860
2728,9195,8860
2729,36174,66597
2730,4606,14832
2731,13096,14832
2732,20147,14832
2733,20148,14832
2734,33,9619
2735,1280,9619
2736,5,31000
2737,12,31000
2738,97,31000
2739,1560,4104
2740,8411,4104
2741,915,26306
2742,33,14908
2743,27128,14908
2744,38664,14908
2745,185,784
2746,486,784
2747,1083,784
2748,6419,784
2749,7976,784
2750,11011,784
2751,18367,784
2752,29327,784
2753,44592,784
2754,1382,12489
2755,58,16448
2756,97,16448
2757,8841,16448
2758,8842,16448
2759,4,17894
2760,97,28059
2761,11510,28059
2762,6824,58911
2763,6825,58911
2764,559,17949
2765,27128,17949
2766,5,1968
2767,60,61563
2768,5,66
2769,97,66
2770,171,66
2771,2,20735
2772,2596,11419
2773,6194,11419
2774,33,25796
2775,8855,25796
2776,10535,25796
2777,27128,25796
2778,105,638
2779,236,638
2780,373,638
2781,374,638
2782,1947,25624
2783,6194,25624
2784,16774,25624
2785,559,9366
2786,2604,9366
2787,11317,9366
2788,11407,9366
2789,5,21915
2790,15889,50091
2791,41,18420
2792,1644,18420
2793,41,19952
2794,364,19952
2795,11061,19952
2796,2,9446
2797,6235,28005
2798,6236,28005
2799,4,9403
2800,11661,9403
2801,12,27322
2802,4665,27322
2803,4,10003
2804,2767,10003
2805,11661,10003
2806,43,9311
2807,1704,9311
2808,43,11844
2809,8,884
2810,579,884
2811,23,1624
2812,33,1624
2813,4729,16052
2814,9313,16052
2815,5,4477
2816,174,24662
2817,11050,24662
2818,90511,24662
2819,12,18423
2820,3492,18423
2821,306,6499
2822,2106,6499
2823,9255,6499
2824,4564,50512
2825,6194,50512
2826,6453,50512
2827,5,9405
2828,1236,9405
2829,711,12723
2830,441,9360
2831,3803,9360
2832,11134,9360
2833,16387,9360
2834,55532,9360
2835,55533,9360
2836,175,9434
2837,915,9434
2838,961,9434
2839,10316,21626
2840,25686,21626
2841,25687,21626
2842,41,13982
2843,3581,13982
2844,43,77223
2845,79,77223
2846,5368,77223
2847,10828,31465
2848,38764,31465
2849,2705,12793
2850,68247,12793
2851,68248,12793
2852,23647,105763
2853,40668,105763
2854,40669,105763
2855,9195,9611
2856,306,10357
2857,8724,9977
2858,20196,9977
2859,20197,9977
2860,12,816
2861,594,816
2862,595,816
2863,4,2163
2864,10308,2163
2865,10355,2163
2866,294,124680
2867,295,124680
2868,28273,124680
2869,28274,124680
2870,3989,124843
2871,52741,124843
2872,23098,31017
2873,38782,31017
2874,38783,31017
2875,2269,49478
2876,8411,49478
2877,38662,49478
2878,38663,49478
2879,1885,12499
2880,6194,12499
2881,8816,12499
2882,5,18
2883,9,18
2884,1474,1811
2885,1475,1811
2886,4056,109614
2887,18880,109614
2888,264,105045
2889,310,105045
2890,1712,105045
2891,5358,105045
2892,5982,105045
2893,7025,105045
2894,14680,53023
2895,8,64802
2896,5099,11239
2897,559,50850
2898,359,15321
2899,21629,15321
2900,31080,15321
2901,52518,15321
2902,6194,2058
2903,19507,2058
2904,53009,2058
2905,14,9450
2906,181,9450
2907,11352,9450
2908,33,330
2909,56,330
2910,635,38523
2911,3187,16375
2912,5330,33660
2913,5331,33660
2914,5332,33660
2915,5333,33660
2916,9195,59232
2917,720,45671
2918,11561,45671
2919,12,17770
2920,5,15170
2921,6254,15170
2922,6255,15170
2923,130,1701
2924,3589,1701
2925,9195,1701
2926,78338,1701
2927,78339,1701
2928,4506,26422
2929,4507,26422
2930,4508,26422
2931,53268,26422
2932,306,1639
2933,35304,1639
2934,76425,106129
2935,5993,107743
2936,22290,107743
2937,1382,415
2938,6194,415
2939,8,65889
2940,18189,65889
2941,52513,65889
2942,52514,65889
2943,52515,65889
2944,8,11103
2945,335,11103
2946,2630,11103
2947,2,11970
2948,870,34941
2949,2499,34941
2950,52860,34941
2951,79654,407992
2952,559,8874
2953,2756,11956
2954,5358,11956
2955,15671,11956
2956,109,266
2957,1714,266
2958,10000,266
2959,4,754
2960,455,754
2961,456,754
2962,458,754
2963,9195,754
2964,25358,754
2965,32218,37567
2966,9209,43771
2967,95106,43771
2968,18367,124834
2969,76472,249358
2970,4491,111367
2971,56,607
2972,441,607
2973,49325,607
2974,306,18080
2975,1302,18080
2976,10210,38225
2977,33,17834
2978,27128,17834
2979,6194,686
2980,43910,686
2981,418,65046
2982,8724,65046
2983,11840,65046
2984,14089,65046
2985,175,4421
2986,915,4421
2987,1643,4421
2988,1644,4421
2989,1645,4421
2990,1646,4421
2991,33,9387
2992,10308,9387
2993,2,10603
2994,10227,10603
2995,14,2142
2996,978,2142
2997,979,2142
2998,4,8413
2999,248,8413
3000,2484,8413
3001,12,10336
3002,3907,10336
3003,23364,10336
3004,2,20737
3005,306,9413
3006,787,9413
3007,803,14585
3008,8809,14585
3009,508,18519
3010,5739,18519
3011,6194,18519
3012,181,49462
3013,10100,49462
3014,38861,49462
3015,1885,8834
3016,6194,8834
3017,23397,8834
3018,559,9458
3019,1236,9458
3020,2554,8854
3021,6194,8854
3022,9993,8854
3023,14,38295
3024,16685,22073
3025,33,37244
3026,14,4961
3027,7405,4961
3028,12,9416
3029,441,26180
3030,33,17832
3031,3409,17832
3032,3410,17832
3033,441,9772
3034,919,9772
3035,18990,9772
3036,4564,6072
3037,4,1669
3038,1693,1669
3039,2767,1669
3040,8,468
3041,826,32519
3042,1483,32519
3043,4,10806
3044,10355,10806
3045,8769,9433
3046,27,6623
3047,508,2118
3048,2428,2118
3049,6194,2118
3050,559,978
3051,1236,978
3052,57435,978
3053,57436,978
3054,4,9437
3055,11661,9437
3056,711,29461
3057,2923,29461
3058,11584,56651
3059,285,10351
3060,21084,10351
3061,24075,10351
